symbol,timeframe,model_name,ml_proba_threshold,fold,train_rows,test_rows,train_start,train_end,test_start,test_end,accuracy,precision_1,recall_1,f1_1,signal_count,trade_count,win_count,loss_count,win_rate,total_pnl,avg_pnl,final_equity,total_return,take_profit_count,stop_loss_count,time_exit_count,profit_factor
BTCUSDT,5m,RandomForest,0.05,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,391,39,5,34,12.82051282051282,-65.80220467957759,-1.6872360174250662,9934.19779532043,-0.6580220467957042,1,3,35,0.20117615482177176
BTCUSDT,5m,RandomForest,0.08,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,269,34,7,27,20.588235294117645,-57.85822046649491,-1.7017123666616152,9942.141779533511,-0.5785822046648901,1,3,30,0.22692123479165643
BTCUSDT,5m,RandomForest,0.1,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,223,30,8,22,26.666666666666668,-49.98434101873568,-1.6661447006245225,9950.015658981267,-0.49984341018733175,1,4,25,0.3164698779287361
BTCUSDT,5m,RandomForest,0.12,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,185,28,8,20,28.57142857142857,-47.40402499868151,-1.6930008928100537,9952.595975001319,-0.47404024998681055,1,3,24,0.26456441461540764
BTCUSDT,5m,RandomForest,0.15,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,135,23,5,18,21.73913043478261,-49.933655245962996,-2.1710284889549127,9950.066344754036,-0.49933655245964476,1,3,19,0.2597328856820721
BTCUSDT,5m,RandomForest,0.2,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,92,19,6,13,31.57894736842105,-26.435887117574566,-1.3913624798723456,9973.564112882425,-0.26435887117575474,1,3,15,0.4759410110579999
BTCUSDT,5m,RandomForest,0.3,25,3000,500,2025-12-29 17:55:00+00:00,2026-01-09 03:50:00+00:00,2026-01-09 03:55:00+00:00,2026-01-10 21:30:00+00:00,0.96,0.30434782608695654,0.6363636363636364,0.4117647058823529,51,14,6,8,42.857142857142854,-15.504964966652892,-1.1074974976180638,9984.49503503335,-0.1550496496665073,1,2,11,0.6076040005702769
BTCUSDT,5m,RandomForest,0.05,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,291,30,11,19,36.666666666666664,-32.59119262337856,-1.086373087445952,9967.408807376623,-0.3259119262337663,0,1,29,0.33368613841103495
BTCUSDT,5m,RandomForest,0.08,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,230,28,11,17,39.285714285714285,-27.651880192376098,-0.9875671497277178,9972.348119807626,-0.2765188019237394,0,1,27,0.4037667467605101
BTCUSDT,5m,RandomForest,0.1,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,196,26,10,16,38.46153846153847,-24.484653713739135,-0.9417174505284283,9975.515346286262,-0.24484653713738228,0,1,25,0.41754529594240986
BTCUSDT,5m,RandomForest,0.12,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,165,21,9,12,42.857142857142854,-17.83757089325138,-0.8494081377738754,9982.16242910675,-0.17837570893250815,0,1,20,0.49105584457817064
BTCUSDT,5m,RandomForest,0.15,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,133,20,9,11,45.0,-8.31535309091987,-0.4157676545459935,9991.68464690908,-0.08315353090920326,1,1,18,0.7704698790127954
BTCUSDT,5m,RandomForest,0.2,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,95,16,5,11,31.25,-18.859457779301465,-1.1787161112063416,9981.140542220699,-0.1885945777930101,0,1,15,0.3991562293980214
BTCUSDT,5m,RandomForest,0.3,26,3000,500,2025-12-31 11:35:00+00:00,2026-01-10 21:30:00+00:00,2026-01-10 21:35:00+00:00,2026-01-12 15:10:00+00:00,0.934,0.08,0.16666666666666666,0.10810810810810811,54,11,5,6,45.45454545454545,-7.252214320041162,-0.6592922109128329,9992.74778567996,-0.07252214320040365,0,1,10,0.5741973421737016
BTCUSDT,5m,RandomForest,0.05,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,466,39,16,23,41.02564102564102,-0.3104181290239012,-0.007959439205741057,9999.689581870978,-0.003104181290218548,2,0,37,0.9933460571532964
BTCUSDT,5m,RandomForest,0.08,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,429,38,16,22,42.10526315789473,2.6015447531035534,0.06846170402904088,10002.601544753103,0.026015447531026435,2,0,36,1.0582929110345434
BTCUSDT,5m,RandomForest,0.1,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,403,38,19,19,50.0,0.17779461666157204,0.004678805701620317,10000.177794616662,0.0017779461666214047,1,0,37,1.003938949976137
BTCUSDT,5m,RandomForest,0.12,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,358,38,20,18,52.63157894736842,1.9161051049060234,0.05042381855015851,10001.916105104905,0.019161051049050002,1,0,37,1.0412817779193129
BTCUSDT,5m,RandomForest,0.15,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,309,37,16,21,43.24324324324324,-11.901393052584922,-0.3216592716914844,9988.098606947413,-0.11901393052587082,1,0,36,0.7839059518100495
BTCUSDT,5m,RandomForest,0.2,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,243,32,14,18,43.75,1.3474489125691207,0.04210777851778502,10001.347448912564,0.013474489125637774,1,0,31,1.0309840634739924
BTCUSDT,5m,RandomForest,0.3,27,3000,500,2026-01-02 05:15:00+00:00,2026-01-12 15:10:00+00:00,2026-01-12 15:15:00+00:00,2026-01-14 08:50:00+00:00,0.866,0.15873015873015872,0.4166666666666667,0.22988505747126436,162,26,12,14,46.15384615384615,1.3752126518946852,0.05289279430364174,10001.375212651894,0.013752126518938894,1,1,24,1.0340813794838666
BTCUSDT,5m,RandomForest,0.05,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,474,41,13,28,31.70731707317073,-38.58614703614171,-0.941125537466871,9961.413852963862,-0.38586147036137847,3,2,36,0.5391326338059536
BTCUSDT,5m,RandomForest,0.08,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,424,41,13,28,31.70731707317073,-51.71356646145364,-1.2613064990598448,9948.28643353855,-0.5171356646145068,3,2,36,0.4613353505591061
BTCUSDT,5m,RandomForest,0.1,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,372,40,15,25,37.5,-41.78603576449132,-1.044650894112283,9958.21396423551,-0.417860357644895,4,3,33,0.5390442711112995
BTCUSDT,5m,RandomForest,0.12,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,325,39,13,26,33.33333333333333,-49.33087588001126,-1.264894253333622,9950.669124119988,-0.4933087588001217,3,3,33,0.4640578400061912
BTCUSDT,5m,RandomForest,0.15,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,267,36,14,22,38.88888888888889,-15.407281007737652,-0.42798002799271256,9984.592718992264,-0.15407281007735946,3,1,32,0.7610416787527404
BTCUSDT,5m,RandomForest,0.2,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,213,30,8,22,26.666666666666668,-34.911207038919656,-1.1637069012973218,9965.088792961078,-0.3491120703892193,3,1,26,0.5128656947803317
BTCUSDT,5m,RandomForest,0.3,28,3000,500,2026-01-03 22:55:00+00:00,2026-01-14 08:50:00+00:00,2026-01-14 08:55:00+00:00,2026-01-16 02:30:00+00:00,0.822,0.1125,0.3333333333333333,0.16822429906542055,134,18,2,16,11.11111111111111,-36.67810770245876,-2.0376726501365976,9963.321892297541,-0.36678107702458873,1,1,16,0.2400240823773869
BTCUSDT,5m,RandomForest,0.05,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,353,38,11,27,28.947368421052634,-88.27207526026825,-2.3229493489544275,9911.727924739733,-0.8827207526026722,0,4,34,0.1618548524899936
BTCUSDT,5m,RandomForest,0.08,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,303,35,11,24,31.428571428571427,-70.62993544207973,-2.017998155487992,9929.370064557917,-0.7062993544208257,0,4,31,0.21470729367455238
BTCUSDT,5m,RandomForest,0.1,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,283,35,11,24,31.428571428571427,-72.25751890390893,-2.0645005401116836,9927.74248109609,-0.7225751890391074,0,4,31,0.21559135431680046
BTCUSDT,5m,RandomForest,0.12,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,256,33,12,21,36.36363636363637,-66.21301553630087,-2.0064550162515418,9933.786984463704,-0.6621301553629565,0,4,29,0.21607413372601644
BTCUSDT,5m,RandomForest,0.15,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,226,33,10,23,30.303030303030305,-74.36889277772104,-2.2536028114460924,9925.63110722228,-0.7436889277772024,0,4,29,0.1628938829316364
BTCUSDT,5m,RandomForest,0.2,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,190,31,8,23,25.806451612903224,-72.28848026494518,-2.331886460159522,9927.711519735058,-0.7228848026494233,0,4,27,0.1446541697909703
BTCUSDT,5m,RandomForest,0.3,31,3000,500,2026-01-09 03:55:00+00:00,2026-01-19 13:50:00+00:00,2026-01-19 13:55:00+00:00,2026-01-21 07:30:00+00:00,0.894,0.018518518518518517,1.0,0.03636363636363636,125,28,6,22,21.428571428571427,-62.746529698362565,-2.2409474892272345,9937.253470301639,-0.6274652969836098,0,4,24,0.17727326892830503
BTCUSDT,5m,RandomForest,0.05,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,332,39,12,27,30.76923076923077,-72.62730352741505,-1.8622385519850013,9927.372696472585,-0.7262730352741528,0,6,33,0.3136442178616296
BTCUSDT,5m,RandomForest,0.08,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,296,38,12,26,31.57894736842105,-73.80350115077681,-1.9421973987046528,9926.196498849222,-0.7380350115077818,0,6,32,0.2978838588337875
BTCUSDT,5m,RandomForest,0.1,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,284,37,12,25,32.432432432432435,-62.020437366982264,-1.6762280369454665,9937.979562633016,-0.6202043736698397,1,6,30,0.3676876342736312
BTCUSDT,5m,RandomForest,0.12,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,272,36,11,25,30.555555555555557,-61.13835546173482,-1.698287651714856,9938.861644538263,-0.6113835546173687,1,6,29,0.36901855337489725
BTCUSDT,5m,RandomForest,0.15,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,246,35,10,25,28.57142857142857,-62.23185173040986,-1.7780529065831387,9937.76814826959,-0.622318517304102,3,7,25,0.4203706873340669
BTCUSDT,5m,RandomForest,0.2,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,226,32,11,21,34.375,-42.4181863057961,-1.325568322056128,9957.581813694207,-0.42418186305792915,3,6,23,0.5445417466398271
BTCUSDT,5m,RandomForest,0.3,32,3000,500,2026-01-10 21:35:00+00:00,2026-01-21 07:30:00+00:00,2026-01-21 07:35:00+00:00,2026-01-23 01:10:00+00:00,0.874,0.09523809523809523,0.13793103448275862,0.11267605633802817,151,24,7,17,29.166666666666668,-43.0231916299108,-1.7926329845796165,9956.97680837009,-0.43023191629910795,2,3,19,0.38261578874761026
BTCUSDT,5m,RandomForest,0.05,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,194,30,10,20,33.33333333333333,-30.576728298516173,-1.0192242766172057,9969.423271701487,-0.30576728298512534,1,2,27,0.42103497749559116
BTCUSDT,5m,RandomForest,0.08,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,158,29,9,20,31.03448275862069,-29.323823186492973,-1.0111663167756197,9970.67617681351,-0.293238231864907,1,2,26,0.41623314997570826
BTCUSDT,5m,RandomForest,0.1,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,142,27,9,18,33.33333333333333,-26.496183063502713,-0.9813401134630634,9973.503816936502,-0.26496183063498396,1,2,24,0.4485796233337535
BTCUSDT,5m,RandomForest,0.12,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,129,26,9,17,34.61538461538461,-21.292202629951248,-0.8189308703827403,9978.707797370053,-0.21292202629947496,1,2,23,0.5242321868814465
BTCUSDT,5m,RandomForest,0.15,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,110,24,9,15,37.5,-16.694583102600973,-0.6956076292750405,9983.305416897403,-0.1669458310259688,1,2,21,0.6002802706590612
BTCUSDT,5m,RandomForest,0.2,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,91,20,6,14,30.0,-20.738605318221175,-1.0369302659110589,9979.261394681778,-0.20738605318221742,1,2,17,0.4893457129140219
BTCUSDT,5m,RandomForest,0.3,33,3000,500,2026-01-12 15:15:00+00:00,2026-01-23 01:10:00+00:00,2026-01-23 01:15:00+00:00,2026-01-24 18:50:00+00:00,0.936,0.3,0.45,0.36,60,16,5,11,31.25,-24.207778255204175,-1.512986140950261,9975.792221744796,-0.24207778255204174,1,3,12,0.418805240502939
BTCUSDT,5m,RandomForest,0.05,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,237,33,11,22,33.33333333333333,-49.31625306794456,-1.4944319111498352,9950.683746932056,-0.49316253067943766,0,3,30,0.18394357977175713
BTCUSDT,5m,RandomForest,0.08,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,203,28,10,18,35.714285714285715,-42.85638799935032,-1.5305852856910829,9957.14361200065,-0.4285638799935077,0,3,25,0.20244859054531056
BTCUSDT,5m,RandomForest,0.1,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,186,26,10,16,38.46153846153847,-37.892325678545035,-1.4573971414825013,9962.107674321456,-0.37892325678543787,0,3,23,0.22305447642076498
BTCUSDT,5m,RandomForest,0.12,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,169,25,8,17,32.0,-32.15609614067364,-1.2862438456269456,9967.843903859326,-0.3215609614067398,1,2,22,0.3862153964073512
BTCUSDT,5m,RandomForest,0.15,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,148,25,9,16,36.0,-31.405405276940883,-1.2562162110776354,9968.594594723058,-0.3140540527694248,0,2,23,0.31836948959256134
BTCUSDT,5m,RandomForest,0.2,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,124,21,5,16,23.809523809523807,-38.09171762035203,-1.8138913152548586,9961.908282379649,-0.3809171762035112,0,2,19,0.29063065165682256
BTCUSDT,5m,RandomForest,0.3,34,3000,500,2026-01-14 08:55:00+00:00,2026-01-24 18:50:00+00:00,2026-01-24 18:55:00+00:00,2026-01-26 12:30:00+00:00,0.894,0.04081632653061224,0.25,0.07017543859649122,90,17,5,12,29.411764705882355,-35.3724688708777,-2.080733462992806,9964.627531129121,-0.3537246887087895,0,2,15,0.3061331299495983
BTCUSDT,5m,RandomForest,0.05,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,313,35,18,17,51.42857142857142,-4.498777894414729,-0.12853651126899227,9995.50122210559,-0.04498777894410523,2,2,31,0.9151284888519795
BTCUSDT,5m,RandomForest,0.08,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,266,35,15,20,42.857142857142854,-17.58363411307687,-0.5023895460879105,9982.41636588693,-0.1758363411307073,2,3,30,0.7322324235787457
BTCUSDT,5m,RandomForest,0.1,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,239,33,14,19,42.42424242424242,-18.33638479640956,-0.555648024133623,9981.663615203597,-0.18336384796402855,2,3,28,0.7078570589896782
BTCUSDT,5m,RandomForest,0.12,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,217,32,14,18,43.75,-13.658177247978529,-0.426818038999329,9986.341822752025,-0.1365817724797489,2,3,27,0.7620217699560908
BTCUSDT,5m,RandomForest,0.15,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,197,31,14,17,45.16129032258064,-16.59777989071506,-0.5354122545391955,9983.402220109288,-0.16597779890711536,2,3,26,0.7238813573080226
BTCUSDT,5m,RandomForest,0.2,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,167,27,12,15,44.44444444444444,-15.178571649202354,-0.5621693203408279,9984.8214283508,-0.15178571649199513,1,3,23,0.7224629765612381
BTCUSDT,5m,RandomForest,0.3,35,3000,500,2026-01-16 02:35:00+00:00,2026-01-26 12:30:00+00:00,2026-01-26 12:35:00+00:00,2026-01-28 06:10:00+00:00,0.83,0.07042253521126761,0.20833333333333334,0.10526315789473684,126,22,10,12,45.45454545454545,-21.259426778378383,-0.966337580835381,9978.740573221623,-0.2125942677837702,1,3,18,0.6272209739017747
BTCUSDT,5m,RandomForest,0.05,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,382,39,11,28,28.205128205128204,-88.77263995563408,-2.2762215373239507,9911.227360044371,-0.8877263995562861,1,7,31,0.2790503301891192
BTCUSDT,5m,RandomForest,0.08,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,354,38,12,26,31.57894736842105,-87.6826931530793,-2.3074392935020867,9912.317306846926,-0.8768269315307408,1,8,29,0.3081367310245317
BTCUSDT,5m,RandomForest,0.1,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,339,38,13,25,34.21052631578947,-86.31702620783676,-2.2715006896799146,9913.682973792165,-0.8631702620783471,1,8,29,0.3131461998101618
BTCUSDT,5m,RandomForest,0.12,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,312,36,13,23,36.11111111111111,-78.79611989950718,-2.1887811083196436,9921.203880100496,-0.7879611989950355,1,8,27,0.3256045132059319
BTCUSDT,5m,RandomForest,0.15,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,291,36,14,22,38.88888888888889,-78.38822910527085,-2.1774508084797457,9921.611770894731,-0.7838822910526869,1,8,27,0.3299173305900308
BTCUSDT,5m,RandomForest,0.2,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,259,34,11,23,32.35294117647059,-76.8287281427016,-2.2596684747853413,9923.171271857298,-0.7682872814270195,1,7,26,0.29575351956432083
BTCUSDT,5m,RandomForest,0.3,36,3000,500,2026-01-17 20:15:00+00:00,2026-01-28 06:10:00+00:00,2026-01-28 06:15:00+00:00,2026-01-29 23:50:00+00:00,0.774,0.047619047619047616,0.2777777777777778,0.08130081300813008,199,31,11,20,35.483870967741936,-57.52103068508029,-1.8555171188735577,9942.478969314921,-0.5752103068507859,2,6,23,0.4181329397229708
BTCUSDT,5m,RandomForest,0.05,37,3000,500,2026-01-19 13:55:00+00:00,2026-01-29 23:50:00+00:00,2026-01-29 23:55:00+00:00,2026-01-31 17:30:00+00:00,0.758,0.04672897196261682,0.20833333333333334,0.07633587786259542,402,47,15,32,31.914893617021278,-127.80786940163205,-2.7193163702474905,9872.192130598376,-1.2780786940162399,4,14,29,0.3092222131494378
BTCUSDT,5m,RandomForest,0.08,37,3000,500,2026-01-19 13:55:00+00:00,2026-01-29 23:50:00+00:00,2026-01-29 23:55:00+00:00,2026-01-31 17:30:00+00:00,0.758,0.04672897196261682,0.20833333333333334,0.07633587786259542,382,47,16,31,34.04255319148936,-139.52977667125106,-2.9687186525798097,9860.470223328753,-1.395297766712465,4,14,29,0.2923243857405504
